step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
114,PAYMENT,412.84,C220497737,26452.56,26039.72,M581304547,55426.54,55839.38,0,0
40,TRANSFER,1268.85,C467031254,31913.66,30644.81,C356896849,44204.0,45472.85,0,0
301,CASH_OUT,81.85,C664187974,10194.22,10112.37,C270677904,42663.67,42745.52,0,0
224,PAYMENT,930.92,C495363285,22369.39,21438.47,M348606862,28568.39,29499.31,0,0
318,CASH_OUT,2105.21,C450412272,47234.83,45129.62,C981949378,1889.65,3994.86,0,0
349,CASH_OUT,6683.81,C312227152,11560.59,4876.78,C776324121,54624.49,61308.3,0,0
115,TRANSFER,11610.76,C410998179,1005.21,0.0,C172605468,67615.97,79226.73,0,0
698,TRANSFER,1381.34,C133613767,37303.96,35922.62,C330501787,51380.75,52762.09,0,0
323,PAYMENT,1402.34,C109730436,34526.51,33124.17,M951649617,80806.34,82208.68,0,0
568,TRANSFER,441.91,C296791020,3998.29,3556.38,C583362028,21021.79,21463.7,0,0
40,PAYMENT,1729.68,C740240717,8465.39,6735.71,M974738323,46474.63,48204.31,0,0
40,PAYMENT,7041.9,C673030501,23422.88,16380.98,M190716988,82250.19,89292.09,0,0
289,DEBIT,457.0,C113991532,43500.95,43043.95,C362721623,77358.02,77815.02,0,0
262,TRANSFER,779.73,C936466272,11995.71,11215.98,C904074477,76806.22,77585.95,0,0
216,CASH_OUT,5553.32,C764069003,11408.63,5855.31,C803585835,76010.44,81563.76,0,0
147,TRANSFER,2466.63,C934349759,35009.35,32542.72,C230526810,77367.07,79833.7,0,0
336,PAYMENT,1008.09,C653223418,14494.68,13486.59,M264182531,70798.97,71807.06,0,0
168,TRANSFER,4193.21,C146546246,47956.66,43763.45,C939862808,79934.4,84127.61,0,0
92,CASH_OUT,293.43,C429088044,41586.15,41292.72,C360132218,7321.9,7615.33,0,0
353,PAYMENT,4891.01,C107358227,17315.72,12424.71,M983831787,39024.82,43915.83,0,0
571,CASH_OUT,1829.54,C685247209,20055.16,18225.62,C768311577,54225.44,56054.98,0,0
571,TRANSFER,3541.06,C728303613,10685.7,7144.64,C106337967,87731.64,91272.7,0,0
681,PAYMENT,1831.56,C174986386,18821.43,16989.87,M514898323,77916.2,79747.76,0,0
363,TRANSFER,711.81,C109873997,33339.52,32627.71,C809660244,12767.18,13478.99,0,0
557,TRANSFER,2565.03,C971421405,29430.47,26865.44,C579587570,55223.88,57788.91,0,0
345,PAYMENT,425.43,C298358713,5321.66,4896.23,M902175212,78011.15,78436.58,0,0
693,CASH_OUT,657.99,C709625635,3728.2,3070.21,C354028109,87996.29,88654.28,0,0
170,DEBIT,1997.53,C129631157,35141.54,33144.01,C816111915,33321.73,35319.26,0,0
356,CASH_OUT,1240.67,C717826009,26575.37,25334.7,C587488836,71643.44,72884.11,0,0
191,CASH_OUT,3423.21,C482134449,42116.91,38693.7,C196467726,78981.25,82404.46,0,0
667,DEBIT,2195.11,C288124036,1636.35,0.0,C561159480,14218.58,16413.69,0,0
422,DEBIT,1205.48,C628170812,34823.2,33617.72,C936912305,31554.39,32759.87,0,0
700,PAYMENT,994.02,C803372847,11758.12,10764.1,M562812419,90959.29,91953.31,0,0
7,TRANSFER,6116.6,C595505072,29319.4,23202.8,C157243036,15950.7,22067.3,0,0
133,PAYMENT,107.27,C311251282,34957.11,34849.84,M560103378,75817.99,75925.26,0,0
557,TRANSFER,2941.29,C756009375,10970.83,8029.54,C545574345,53960.61,56901.9,0,0
31,DEBIT,1248.53,C554025871,43497.48,42248.95,C994308608,26813.86,28062.39,0,0
535,PAYMENT,1189.46,C536128195,631.23,0.0,M574217051,47124.51,48313.97,0,0
426,CASH_OUT,2643.0,C565304214,44616.28,41973.28,C882857851,10805.91,13448.91,0,0
394,CASH_OUT,4755.56,C120249233,9446.3,4690.74,C656505626,7677.21,12432.77,0,0
672,PAYMENT,3227.12,C201597248,15030.07,11802.95,M725443014,6069.22,9296.34,0,0
363,PAYMENT,2777.5,C214243887,11511.58,8734.08,M627657515,95839.02,98616.52,0,0
437,TRANSFER,1718.95,C689604629,39155.33,37436.38,C158797199,49963.22,51682.17,0,0
670,PAYMENT,1588.32,C930123916,1164.95,0.0,M937036756,49520.56,51108.88,0,0
551,TRANSFER,1548.78,C865187868,9075.63,7526.85,C654177524,87507.62,89056.4,0,0
82,TRANSFER,397.94,C420840544,2220.11,1822.17,C130769199,68945.22,69343.16,0,0
356,TRANSFER,2054.63,C537506548,43779.29,41724.66,C588313621,38953.54,41008.17,0,0
258,PAYMENT,952.54,C533978385,32362.04,31409.5,M474433083,6331.7,7284.24,0,0
718,TRANSFER,2412.33,C129229356,15658.3,13245.97,C126294272,33595.11,36007.44,0,0
589,PAYMENT,1915.72,C502596223,3414.55,1498.83,M454139263,60578.74,62494.46,0,0
524,DEBIT,7035.37,C981499317,44179.16,37143.79,C623366749,5716.84,12752.21,0,0
295,PAYMENT,1432.01,C699439912,4505.88,3073.87,M329817471,43447.36,44879.37,0,0
224,DEBIT,2734.57,C960769984,16433.97,13699.4,C373456853,85008.66,87743.23,0,0
525,CASH_OUT,2251.14,C479928909,24123.17,21872.03,C660566690,23079.43,25330.57,0,0
46,CASH_OUT,2888.16,C113664817,38850.09,35961.93,C196885444,67541.93,70430.09,0,0
667,PAYMENT,781.44,C285983004,21998.38,21216.94,M279980747,50157.55,50938.99,0,0
113,PAYMENT,748.49,C106888078,13859.41,13110.92,M245169659,91338.96,92087.45,0,0
233,TRANSFER,2055.62,C383741897,2843.09,787.47,C958520880,88431.53,90487.15,0,0
17,PAYMENT,4732.21,C103713763,5036.62,304.41,M538188418,15018.88,19751.09,0,0
360,DEBIT,3187.49,C320983326,32833.15,29645.66,C168516171,15890.68,19078.17,0,0
223,TRANSFER,1683.14,C502613616,43571.75,41888.61,C872637162,73005.91,74689.05,0,0
700,CASH_IN,741.24,C196843058,21345.99,20604.75,C694069411,36162.15,36903.39,0,0
448,CASH_OUT,3566.0,C316936502,34527.97,30961.97,C978776479,58947.98,62513.98,0,0
365,PAYMENT,6522.56,C857167642,3533.01,0.0,M574373985,93078.84,99601.4,0,0
675,CASH_OUT,603.88,C266357513,8634.16,8030.28,C682752403,86943.75,87547.63,0,0
326,PAYMENT,4017.29,C735295751,31384.86,27367.57,M298495975,88491.25,92508.54,0,0
467,PAYMENT,478.2,C401128867,46028.42,45550.22,M368498901,95758.41,96236.61,0,0
414,PAYMENT,5781.11,C793129612,10296.71,4515.6,M447033385,38545.39,44326.5,0,0
455,DEBIT,2573.4,C893341491,9974.52,7401.12,C251996317,59110.7,61684.1,0,0
586,TRANSFER,504.21,C931834838,33576.21,33072.0,C614836174,52211.02,52715.23,0,0
233,CASH_OUT,97.33,C222635557,43141.33,43044.0,C746799110,34014.1,34111.43,0,0
224,PAYMENT,2970.47,C853458429,1232.35,0.0,M376625198,6070.19,9040.66,0,0
412,TRANSFER,2334.16,C864099834,7869.31,5535.15,C517183055,60571.74,62905.9,0,0
572,TRANSFER,2367.48,C955060581,33427.57,31060.09,C825319823,52033.06,54400.54,0,0
335,PAYMENT,1650.71,C890302119,23358.83,21708.12,M986540089,24710.17,26360.88,0,0
222,PAYMENT,2387.67,C672368671,29907.14,27519.47,M527466651,29627.85,32015.52,0,0
37,TRANSFER,5168.32,C543757484,3123.04,0.0,C828853295,54701.23,59869.55,0,0
278,CASH_OUT,7596.47,C702129682,29553.04,21956.57,C719463601,71509.95,79106.42,0,0
196,PAYMENT,1060.92,C880524994,19787.22,18726.3,M914627993,8452.39,9513.31,0,0
484,CASH_IN,1677.95,C673366537,13595.56,11917.61,C462447130,81423.21,81423.21,1,0
242,PAYMENT,802.17,C529830540,7401.16,6598.99,M781835732,42646.66,43448.83,0,0
324,TRANSFER,1330.81,C596771376,23322.4,21991.59,C147005280,27689.09,29019.9,0,0
731,PAYMENT,3977.72,C843151559,48532.33,44554.61,M625987069,40321.35,44299.07,0,0
192,PAYMENT,1388.42,C338565907,16402.88,15014.46,M494809664,75803.16,77191.58,0,0
17,DEBIT,1247.47,C880653542,32692.39,31444.92,C402117918,23894.49,25141.96,0,0
524,CASH_OUT,4749.65,C185808502,20483.82,15734.17,C862896042,62200.65,66950.3,0,0
401,CASH_OUT,8.18,C155645695,8709.04,8700.86,C760141899,83553.83,83562.01,0,0
705,DEBIT,4784.54,C880536099,3264.14,0.0,C598990225,53439.73,58224.27,0,0
22,CASH_OUT,505.42,C462618264,10562.52,10057.1,C571094635,77800.36,78305.78,0,0
474,CASH_OUT,807.28,C935962769,8293.82,7486.54,C428897106,44645.86,45453.14,0,0
120,CASH_OUT,1127.01,C903620418,29879.95,28752.94,C513711701,96753.56,97880.57,0,0
210,TRANSFER,5319.28,C506629079,34845.56,29526.28,C857332740,36878.39,42197.67,0,0
306,TRANSFER,5988.51,C430198970,43709.86,37721.35,C401542451,60904.35,66892.86,0,0
270,CASH_OUT,2710.71,C861989157,6424.9,3714.19,C497352248,94823.66,97534.37,0,0
704,PAYMENT,1452.06,C816284074,40202.92,38750.86,M304393335,1190.0,2642.06,0,0
687,DEBIT,1819.84,C216266116,28769.76,26949.92,C294384568,31437.96,33257.8,0,0
285,PAYMENT,2176.14,C346614951,4036.8,1860.66,M465492293,98910.86,101087.0,0,0
716,DEBIT,7702.29,C384828178,15961.45,8259.16,C275857559,1579.37,9281.66,0,0
676,PAYMENT,8702.94,C957957849,16413.75,7710.81,M513538999,11575.2,20278.14,0,0
227,PAYMENT,4703.74,C656619265,17239.61,12535.87,M829715088,97285.18,101988.92,0,0
381,PAYMENT,2196.05,C214577458,42066.14,39870.09,M970126666,62178.22,64374.27,0,0
460,DEBIT,1243.75,C660799487,21687.75,20444.0,C466315680,8311.64,9555.39,0,0
7,PAYMENT,659.32,C569650925,17322.15,16662.83,M224166653,19668.24,20327.56,0,0
29,CASH_OUT,1916.37,C487397692,24033.16,22116.79,C500770772,83698.54,85614.91,0,0
33,CASH_OUT,1065.21,C257181216,19265.78,18200.57,C883902449,53991.78,55056.99,0,0
646,PAYMENT,193.82,C530555602,26989.19,26795.37,M201572179,54996.6,55190.42,0,0
79,CASH_IN,1621.71,C127229517,10375.51,8753.8,C369771394,81474.12,83095.83,0,0
459,PAYMENT,2121.25,C368770820,45765.84,43644.59,M496981092,91293.28,93414.53,0,0
570,CASH_OUT,2367.47,C211109457,13318.25,10950.78,C929894619,15562.96,17930.43,0,0
538,TRANSFER,196.7,C606089215,16019.42,15822.72,C454830241,81864.92,82061.62,0,0
482,PAYMENT,1654.81,C282728024,40075.48,38420.67,M258561786,84717.42,86372.23,0,0
430,PAYMENT,2672.15,C780196671,48989.12,46316.97,M544338925,73031.99,75704.14,0,0
738,CASH_OUT,8119.59,C525170568,34348.71,26229.12,C142629132,43573.88,51693.47,0,0
285,DEBIT,68.41,C626934390,38423.06,38354.65,C985973633,75323.81,75392.22,0,0
516,PAYMENT,2824.71,C713760088,12415.51,9590.8,M660826564,94806.49,97631.2,0,0
99,PAYMENT,165.91,C739201377,24283.91,24118.0,M658822431,21137.27,21303.18,0,0
397,CASH_IN,437.44,C115658185,32669.38,32231.94,C993404355,49184.35,49621.79,0,0
489,PAYMENT,480.81,C387401819,19657.6,19176.79,M787376383,59448.16,59928.97,0,0
39,TRANSFER,1001.99,C769675125,28955.9,27953.91,C764507369,91085.11,92087.1,0,0
271,TRANSFER,4454.07,C501688507,18406.26,13952.19,C430192213,78874.66,83328.73,0,0
157,PAYMENT,4853.98,C898226709,38477.68,33623.7,M702086929,15947.3,20801.28,0,0
75,CASH_OUT,1179.82,C833730123,20591.26,19411.44,C329038234,56448.71,57628.53,0,0
130,CASH_IN,1416.02,C862563859,25429.94,24013.92,C287513032,61022.75,62438.77,0,0
687,TRANSFER,616.65,C499463779,9788.55,9171.9,C563211179,99182.21,99798.86,0,0
84,CASH_OUT,1421.35,C659926794,8637.32,7215.97,C266974535,22856.34,24277.69,0,0
22,CASH_OUT,808.39,C108038060,27010.0,26201.61,C761147392,69605.84,70414.23,0,0
459,TRANSFER,485.57,C227231497,4447.67,3962.1,C184219186,83241.11,83726.68,0,0
539,PAYMENT,436.33,C613610757,31924.19,31487.86,M911741823,22548.31,22984.64,0,0
707,CASH_OUT,3741.34,C159676097,9174.23,5432.89,C775349632,55027.46,58768.8,0,0
382,TRANSFER,315.92,C230914688,7745.45,7429.53,C702205413,37575.12,37891.04,0,0
440,PAYMENT,2398.01,C867068681,3854.96,1456.95,M686657273,35887.23,38285.24,0,0
604,CASH_IN,463.25,C417717035,17540.07,17076.82,C520868405,5509.73,5972.98,0,0
21,CASH_OUT,4552.92,C500548245,29192.83,24639.91,C612290509,81442.17,85995.09,0,0
303,CASH_IN,807.12,C206533087,33196.47,32389.35,C564189360,15098.84,15905.96,0,0
84,PAYMENT,119.83,C520679419,28720.13,28600.3,M394562339,22165.7,22285.53,0,0
659,CASH_OUT,1509.03,C246664197,45155.76,43646.73,C712659472,88884.68,90393.71,0,0
453,CASH_OUT,21262.15,C692098960,42139.67,20877.52,C428710545,54083.31,75345.46,0,0
387,CASH_IN,4198.45,C998517186,36250.12,32051.67,C196214435,73792.23,77990.68,0,0
507,CASH_IN,2116.45,C622552927,9391.82,7275.37,C258679182,18028.72,20145.17,0,0
257,CASH_IN,530.07,C502149922,21192.39,20662.32,C211239876,31540.33,32070.4,0,0
570,CASH_IN,317.51,C499578079,36340.7,36023.19,C684860858,40323.66,40641.17,0,0
527,PAYMENT,4563.91,C304021459,39558.53,34994.62,M802716789,1954.87,6518.78,0,0
162,CASH_OUT,3879.47,C643392023,18943.09,15063.62,C678121076,57407.21,61286.68,0,0
163,PAYMENT,1555.62,C789733592,12233.93,10678.31,M369861374,66358.55,67914.17,0,0
524,CASH_OUT,1372.9,C447739445,48329.17,46956.27,C518488846,39451.72,40824.62,0,0
271,CASH_IN,3457.5,C925776882,27215.01,23757.51,C353032662,64405.2,67862.7,0,0
492,PAYMENT,1924.88,C267420930,44294.29,42369.41,M631992087,8746.68,10671.56,0,0
208,TRANSFER,1299.5,C380545960,8637.53,7338.03,C259353327,60574.01,61873.51,0,0
539,CASH_OUT,729.95,C608041340,925.33,195.38,C516828057,87226.37,87956.32,0,0
584,PAYMENT,331.88,C227852699,5096.96,4765.08,M428141436,90603.51,90935.39,0,0
60,PAYMENT,2263.4,C180637652,26865.92,24602.52,M483463602,44676.88,46940.28,0,0
430,PAYMENT,4377.45,C970188869,18426.77,14049.32,M957073601,65485.04,69862.49,0,0
657,PAYMENT,3432.86,C500096291,7550.36,4117.5,M861577711,31106.08,34538.94,0,0
605,CASH_OUT,2984.44,C358798536,24859.49,21875.05,C975194700,58547.55,61531.99,0,0
309,TRANSFER,6612.49,C319984445,35215.59,28603.1,C161847509,60814.76,67427.25,0,0
520,PAYMENT,1259.32,C583793966,14551.7,13292.38,M173439695,98075.72,99335.04,0,0
591,CASH_IN,373.98,C471963386,9115.63,8741.65,C606308560,83459.87,83833.85,0,0
27,CASH_OUT,273.82,C352045544,42510.37,42236.55,C270075440,91166.15,91439.97,0,0
686,TRANSFER,7758.4,C344787799,6981.85,0.0,C829384584,61082.42,68840.82,0,0
562,PAYMENT,2227.69,C664952720,4132.75,1905.06,M481808690,20890.44,23118.13,0,0
199,CASH_OUT,4167.29,C143790248,41272.65,37105.36,C248873586,22423.74,26591.03,0,0
387,TRANSFER,1922.31,C192056929,10426.55,8504.24,C364595778,99287.96,101210.27,0,0
349,CASH_OUT,1275.8,C702964157,30995.77,29719.97,C155762581,80280.24,81556.04,0,0
693,CASH_OUT,563.7,C398070128,22265.53,21701.83,C685566388,58996.01,59559.71,0,0
536,PAYMENT,4856.95,C410507832,18480.48,13623.53,M971738995,63158.09,68015.04,0,0
378,DEBIT,169.06,C778650689,29142.33,28973.27,C188199389,55072.27,55241.33,0,0
558,TRANSFER,5767.29,C340367470,4642.71,0.0,C936123080,5152.36,10919.65,0,0
527,TRANSFER,578.57,C887237845,20113.92,19535.35,C427427145,97539.47,98118.04,0,0
153,CASH_IN,28.94,C213612659,6686.43,6657.49,C413325650,47947.21,47976.15,0,0
734,TRANSFER,279.25,C741650820,4047.6,3768.35,C643782519,16078.35,16357.6,0,0
206,CASH_OUT,5379.85,C669370969,42967.69,37587.84,C326751631,3265.6,8645.45,0,0
455,CASH_OUT,196.41,C345256532,34736.97,34540.56,C309047285,50060.43,50256.84,0,0
273,PAYMENT,1102.2,C407460730,38811.08,37708.88,M405272025,88989.15,90091.35,0,0
236,CASH_IN,725.26,C278099393,27209.95,26484.69,C210016907,49041.28,49766.54,0,0
740,TRANSFER,98.88,C488020706,22928.89,22830.01,C398088710,46249.34,46348.22,0,0
521,TRANSFER,1900.37,C185208404,2410.3,509.93,C923479467,81758.1,83658.47,0,0
678,DEBIT,15996.69,C457402061,4124.93,0.0,C634178961,55114.36,71111.05,0,0
726,TRANSFER,4798.43,C724581657,22666.16,17867.73,C863918754,10278.65,15077.08,0,0
501,CASH_OUT,467.49,C567173895,29274.76,28807.27,C216407434,77482.24,77949.73,0,0
117,CASH_OUT,5397.23,C264360620,41437.73,36040.5,C750344786,7517.36,12914.59,0,0
386,PAYMENT,1507.76,C818546237,31531.09,30023.33,M530065821,50604.28,52112.04,0,0
344,PAYMENT,802.93,C239827599,9318.7,8515.77,M764546555,84733.21,85536.14,0,0
584,PAYMENT,2561.25,C357673829,10564.02,8002.77,M720113614,5650.01,8211.26,0,0
395,DEBIT,615.58,C843163541,22476.26,21860.68,C685653192,26758.28,27373.86,0,0
64,PAYMENT,5298.41,C742603696,12588.11,7289.7,M776828744,48973.79,54272.2,0,0
717,PAYMENT,2451.64,C128802070,10820.06,8368.42,M287017267,36819.38,39271.02,0,0
721,PAYMENT,370.52,C339546759,33387.63,33017.11,M157519120,2870.48,3241.0,0,0
72,PAYMENT,2118.7,C594629190,6806.28,4687.58,M880191732,4129.46,6248.16,0,0
274,CASH_OUT,1790.27,C662693339,27318.04,25527.77,C538282615,86007.97,87798.24,0,0
320,CASH_IN,1599.07,C688724889,29095.53,27496.46,C566033105,20189.71,21788.78,0,0
338,PAYMENT,1140.23,C608276955,33566.13,32425.9,M225930676,88136.94,89277.17,0,0
366,TRANSFER,1612.11,C936310964,28679.0,27066.89,C883724537,97255.74,98867.85,0,0
495,CASH_OUT,2209.79,C654639257,2277.75,0.0,C498109996,83134.84,83134.84,1,0
607,TRANSFER,3311.6,C663802019,49085.75,0.0,C781717546,74582.56,74582.56,1,0
166,DEBIT,6253.8,C762813474,11483.93,5230.13,C612814988,45834.53,52088.33,0,0
544,TRANSFER,118.5,C850077256,25081.76,24963.26,C637526633,41926.29,42044.79,0,0
11,PAYMENT,2111.11,C611763915,13957.11,11846.0,M290514031,21354.72,23465.83,0,0
301,CASH_IN,3490.55,C982737740,31461.46,27970.91,C526414607,49407.24,52897.79,0,0
729,TRANSFER,311.98,C707062993,49655.33,49343.35,C426576341,22744.75,23056.73,0,0
102,PAYMENT,6066.82,C725707106,45649.29,39582.47,M708374317,40158.86,46225.68,0,0
425,PAYMENT,707.56,C245997429,7198.84,6491.28,M584667557,29483.72,30191.28,0,0
392,CASH_IN,4484.38,C881804865,49499.2,45014.82,C503391385,564.2,5048.58,0,0
214,CASH_OUT,2716.82,C228928770,42593.56,39876.74,C307721683,79406.61,82123.43,0,0
691,TRANSFER,2054.88,C696042745,3946.67,1891.79,C497996445,33183.88,35238.76,0,0
88,CASH_OUT,5091.02,C746329828,2394.02,0.0,C439352631,85435.03,90526.05,0,0
553,TRANSFER,8708.4,C164952037,45147.57,36439.17,C276357277,90624.38,99332.78,0,0
401,PAYMENT,14639.36,C286638124,25595.91,10956.55,M102106874,77469.11,92108.47,0,0
588,CASH_OUT,2879.35,C901199302,5093.33,2213.98,C983203409,28519.24,31398.59,0,0
46,CASH_OUT,1040.5,C768166011,11903.99,10863.49,C453040785,76168.01,77208.51,0,0
672,TRANSFER,5197.6,C523627811,14378.36,9180.76,C985054456,16005.04,21202.64,0,0
463,PAYMENT,2660.81,C299183129,39257.07,36596.26,M291798866,44106.34,46767.15,0,0
592,PAYMENT,981.43,C212461013,26480.44,25499.01,M499789669,8911.23,9892.66,0,0
310,CASH_OUT,6739.06,C686245114,14991.73,8252.67,C693666655,5674.95,12414.01,0,0
86,CASH_OUT,3447.35,C910778705,15842.06,12394.71,C199051768,34059.14,37506.49,0,0
92,CASH_OUT,1512.48,C596526755,5906.1,4393.62,C254957206,50982.25,52494.73,0,0
660,CASH_OUT,1520.09,C209306329,45532.91,44012.82,C118051896,54434.55,55954.64,0,0
673,CASH_OUT,13764.4,C416497847,45677.08,31912.68,C993902568,30240.69,44005.09,0,0
714,DEBIT,1174.85,C849341702,11715.5,10540.65,C924914537,65185.46,66360.31,0,0
242,PAYMENT,252.01,C844297720,12116.53,11864.52,M244576906,98674.63,98926.64,0,0
2,TRANSFER,1938.52,C719150891,48456.0,46517.48,C817083481,97105.75,99044.27,0,0
225,TRANSFER,5408.89,C773990713,46208.4,40799.51,C978172824,2563.24,7972.13,0,0
589,PAYMENT,2200.8,C994050290,42971.0,40770.2,M882823626,46798.53,48999.33,0,0
116,CASH_OUT,3943.65,C137269921,28010.88,24067.23,C544252290,12310.82,16254.47,0,0
666,DEBIT,146.07,C735665069,40300.12,40154.05,C832152254,50467.44,50613.51,0,0
103,TRANSFER,2802.51,C656666120,8972.31,6169.8,C614428778,25951.03,28753.54,0,0
194,CASH_IN,211.27,C767518114,47504.7,47293.43,C837279346,77930.06,78141.33,0,0
166,TRANSFER,2036.84,C123536556,21914.98,19878.14,C966602741,40372.54,42409.38,0,0
90,TRANSFER,1726.73,C418402316,38164.65,36437.92,C918965330,71971.64,73698.37,0,0
686,CASH_OUT,7283.68,C201501227,21926.24,14642.56,C369615170,5885.75,13169.43,0,0
122,PAYMENT,360.25,C235375344,19530.87,19170.62,M320929860,11570.52,11930.77,0,0
143,TRANSFER,28.84,C334711594,17826.54,17797.7,C139309025,37924.62,37953.46,0,0
106,TRANSFER,374.38,C634055945,40837.72,40463.34,C650786821,36488.68,36863.06,0,0
428,CASH_IN,472.95,C952329143,47507.83,47034.88,C618535880,27743.71,28216.66,0,0
305,CASH_OUT,727.25,C677846574,26291.79,25564.54,C922983986,15633.99,16361.24,0,0
317,PAYMENT,4224.7,C855937325,21007.21,16782.51,M647701030,60430.8,64655.5,0,0
635,PAYMENT,1187.54,C879528304,5661.92,4474.38,M951851049,10014.3,11201.84,0,0
9,CASH_IN,4598.32,C122183681,16091.56,11493.24,C117079518,11141.12,15739.44,0,0
73,TRANSFER,798.41,C895892581,2463.25,1664.84,C596614474,37983.47,38781.88,0,0
359,CASH_IN,4929.96,C708645392,6105.6,1175.64,C205159996,58513.63,63443.59,0,0
223,TRANSFER,25.31,C553710566,5065.1,5039.79,C600102048,20980.67,21005.98,0,0
416,CASH_OUT,6820.62,C738571119,24084.33,17263.71,C941067890,37588.02,44408.64,0,0
553,CASH_OUT,3431.54,C870994750,33066.29,29634.75,C521572136,32404.63,35836.17,0,0
370,PAYMENT,1335.68,C374967866,35037.73,33702.05,M447641288,99654.02,100989.7,0,0
716,CASH_OUT,2157.94,C812156773,9995.41,7837.47,C919934364,81764.26,83922.2,0,0
264,TRANSFER,6763.28,C763020214,2603.99,0.0,C184007007,80638.29,87401.57,0,0
690,CASH_OUT,2189.04,C304928270,33185.19,30996.15,C832578245,41249.58,43438.62,0,0
318,CASH_OUT,653.77,C726923954,11649.82,10996.05,C343505177,12924.39,13578.16,0,0
84,PAYMENT,2131.69,C482074722,34659.52,32527.83,M605876585,62136.12,64267.81,0,0
318,CASH_OUT,5133.54,C721865688,7789.65,2656.11,C230381864,75441.46,80575.0,0,0
111,PAYMENT,10950.08,C276876718,642.56,0.0,M884665411,52095.85,63045.93,0,0
251,PAYMENT,2198.18,C869168502,7620.26,5422.08,M994725989,72304.48,74502.66,0,0
383,CASH_OUT,427.96,C561344090,30331.75,29903.79,C517444379,74485.41,74913.37,0,0
7,PAYMENT,3698.31,C687422481,19457.06,15758.75,M173344102,55562.33,59260.64,0,0
459,TRANSFER,14455.05,C313657195,47188.08,32733.03,C963873293,77234.84,91689.89,0,0
84,PAYMENT,1609.41,C290811908,33755.59,32146.18,M803939806,91622.39,93231.8,0,0
208,PAYMENT,1215.19,C476130038,5231.71,4016.52,M820562814,64117.25,65332.44,0,0
390,PAYMENT,2015.2,C851318695,7154.41,5139.21,M427908820,23956.34,25971.54,0,0
314,PAYMENT,455.11,C672324500,48695.99,48240.88,M558900315,17378.04,17833.15,0,0
22,CASH_OUT,8880.7,C476998812,17314.15,8433.45,C307948419,91420.42,100301.12,0,0
410,CASH_OUT,4560.57,C563726922,35462.64,30902.07,C118313142,77404.81,81965.38,0,0
515,CASH_IN,304.75,C677854607,4120.25,3815.5,C118095062,93191.77,93496.52,0,0
127,PAYMENT,7259.76,C510708181,42981.47,35721.71,M197743387,82820.19,90079.95,0,0
700,CASH_OUT,7158.85,C765879851,38106.5,30947.65,C462344042,26181.81,33340.66,0,0
14,CASH_OUT,955.79,C438418921,29424.04,28468.25,C679333001,30137.03,31092.82,0,0
12,PAYMENT,2418.32,C863923270,42951.92,40533.6,M468589814,55759.05,58177.37,0,0
87,CASH_OUT,298.45,C152441364,29486.26,29187.81,C396480677,63090.37,63388.82,0,0
524,CASH_OUT,224.87,C951598897,5941.46,5716.59,C733270927,19162.79,19387.66,0,0
537,TRANSFER,1746.86,C748640279,37408.29,35661.43,C362332426,41599.56,43346.42,0,0
301,CASH_OUT,132.39,C759277396,47361.04,47228.65,C835496137,39103.74,39236.13,0,0
