account_age,month,payment_type,income,employment_status,customer_age,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,proposed_credit_limit,device_fraud_count,fraud_bool
20,1,AA,0.34,CC,36,1137,377.47,8168.18,3431.34,9,7,490,0,BA,0,1,1,835.99,0,0
26,3,AD,0.74,CF,57,1200,823.39,7724.35,2873.81,5,3,622,1,BB,0,1,9,835.99,0,0
3,4,AA,0.31,CG,21,1204,341.86,15.44,9768.23,16,10,595,1,BC,1,0,22,835.99,0,0
11,3,AC,0.81,CG,69,1264,4930.16,6558.33,2892.13,6,11,606,0,BE,0,1,10,835.99,0,0
11,7,AD,0.13,CA,73,1332,1605.29,14135.66,3670.59,3,13,546,0,BA,1,1,27,835.99,0,0
28,3,AA,0.82,CC,49,1202,477.06,535.8,443.02,8,13,543,0,BD,0,1,16,835.99,0,0
5,4,AE,0.16,CG,80,1211,4015.45,1947.84,6138.21,10,2,403,0,BB,1,1,14,835.99,0,0
13,7,AE,0.3,CA,54,1129,1600.99,809.0,7085.37,13,11,363,1,BF,1,1,11,835.99,0,0
25,6,AA,0.36,CD,39,1232,3864.95,5290.51,2151.28,3,4,676,0,BC,1,1,19,835.99,0,0
0,3,AC,0.89,CC,73,1265,217.36,8635.03,13702.89,1,5,409,1,BD,0,1,2,835.99,0,0
11,7,AD,0.82,CG,29,1140,2485.72,2035.28,13180.07,0,5,818,0,BD,0,1,12,835.99,0,0
23,5,AD,0.45,CD,28,1162,482.43,2960.37,74939.83,13,12,759,1,BF,1,1,30,835.99,0,1
16,7,AD,0.37,CF,27,1238,970.99,6494.55,6587.56,9,11,771,0,BF,1,1,20,835.99,0,0
6,5,AD,0.77,CD,27,1257,4877.58,1493.81,32651.4,1,13,462,0,BC,1,1,15,835.99,0,0
6,6,AB,0.68,CA,22,1133,333.68,2956.25,2931.23,6,1,301,0,BD,1,1,19,835.99,0,0
8,5,AB,0.85,CA,18,1187,3273.02,5680.12,3576.7,3,6,451,0,BD,1,1,2,835.99,0,0
19,6,AD,0.15,CF,61,1129,941.43,3512.77,430.62,11,4,605,0,BA,0,1,16,835.99,0,0
0,0,AB,0.3,CG,33,1159,2104.09,37.9,10665.13,11,8,634,1,BC,1,0,15,835.99,0,0
4,3,AD,0.86,CG,68,1193,9810.25,930.66,23804.41,6,3,848,1,BF,0,0,35,835.99,0,0
9,1,AC,0.81,CC,55,1218,1163.78,2449.89,6535.52,3,10,811,0,BE,1,0,26,835.99,0,0
19,1,AB,0.45,CG,72,1232,1137.1,8480.81,5251.69,12,0,700,0,BA,1,1,28,835.99,0,0
1,7,AA,0.69,CC,84,1226,4730.1,1184.6,4243.52,6,7,754,0,BB,0,1,10,835.99,0,0
15,5,AA,0.39,CF,42,1165,6456.08,3261.98,2745.41,6,13,462,1,BD,1,1,33,835.99,0,0
27,6,AB,0.64,CA,47,1168,3949.58,276.92,3386.15,12,14,658,0,BD,1,1,30,835.99,0,0
21,1,AC,0.43,CE,21,1198,7848.9,3478.41,2828.45,1,12,620,0,BA,1,1,29,835.99,0,1
26,0,AD,0.55,CB,73,1161,2484.84,2203.33,14421.27,12,6,849,1,BE,1,1,7,835.99,0,0
15,1,AC,0.32,CE,82,1190,213.68,6119.05,5034.6,2,7,329,1,BD,0,1,27,835.99,0,0
10,6,AA,0.66,CF,77,1170,3037.71,2307.2,13690.51,3,4,340,0,BB,1,1,35,835.99,0,0
24,3,AC,0.78,CF,59,1194,1662.11,5534.82,6518.54,15,5,734,0,BD,1,1,11,835.99,0,1
8,5,AE,0.77,CB,48,1176,1187.08,2368.25,4566.4,4,2,570,0,BA,1,1,14,835.99,0,0
13,7,AB,0.4,CB,36,1221,3793.73,2940.75,16701.78,0,8,424,1,BC,0,1,35,835.99,0,0
17,6,AB,0.25,CB,75,1181,2326.21,3731.36,2624.24,6,0,668,1,BB,1,1,13,835.99,0,0
29,7,AA,0.39,CE,70,1201,860.56,277.53,2055.49,14,3,726,0,BB,1,1,16,835.99,0,0
17,7,AD,0.75,CC,81,1200,663.19,2712.86,6319.31,8,8,846,1,BF,1,1,8,835.99,0,0
8,5,AA,0.37,CC,35,1207,2037.09,19871.78,236.09,14,7,377,0,BD,1,1,34,835.99,0,0
7,3,AE,0.71,CE,40,1177,3049.97,2415.15,62.76,0,9,413,1,BE,0,1,29,835.99,0,1
8,3,AE,0.61,CD,37,1192,473.6,25807.59,681.01,2,13,760,1,BB,1,1,25,835.99,0,0
8,5,AE,0.13,CD,20,1226,1975.72,5169.57,1304.25,8,14,589,1,BF,1,1,2,835.99,0,0
13,3,AE,0.63,CD,75,1202,1573.71,3592.36,14132.39,11,1,534,1,BD,1,1,4,835.99,0,0
27,2,AB,0.21,CG,36,1232,3205.5,3798.67,13123.3,19,12,776,1,BC,0,1,10,835.99,0,0
24,7,AB,0.54,CD,37,1201,544.21,17451.95,8140.99,0,5,415,0,BF,0,1,13,835.99,0,0
28,1,AA,0.24,CA,39,1120,90.7,5394.71,12308.0,2,9,789,1,BE,0,1,7,835.99,0,0
7,7,AD,0.35,CF,62,1213,1534.87,901.21,13566.0,10,10,684,1,BD,1,1,34,835.99,0,0
10,5,AD,0.56,CA,46,1208,3282.55,1802.34,3159.1,4,5,658,1,BE,1,1,29,835.99,0,0
2,2,AE,0.23,CG,79,1151,692.33,4997.7,3868.48,19,8,628,0,BA,1,1,27,835.99,0,0
5,0,AE,0.26,CG,64,1213,3769.33,1890.54,5386.17,12,9,807,0,BF,1,1,21,835.99,0,0
7,7,AE,0.81,CA,58,1214,4371.01,174.25,3244.27,10,0,670,1,BE,1,1,18,835.99,0,0
2,0,AE,0.43,CF,66,1176,3152.32,638.47,1295.64,8,1,412,0,BB,1,1,22,835.99,0,0
27,1,AA,0.52,CA,23,1142,2494.83,3197.82,4024.64,10,1,431,1,BF,1,1,2,835.99,0,0
22,7,AE,0.6,CE,54,1175,8563.18,521.64,2509.32,14,14,530,1,BF,1,1,34,835.99,0,0
5,5,AD,0.84,CE,43,1265,696.18,29.6,12347.85,15,13,559,0,BB,1,1,22,835.99,0,0
23,5,AD,0.8,CB,71,1157,5853.39,10236.61,4877.57,3,2,375,1,BC,1,1,8,835.99,0,0
23,4,AD,0.48,CE,74,1184,61.13,29735.75,6412.83,15,1,806,1,BC,1,1,18,835.99,0,0
21,0,AC,0.13,CF,84,1192,2456.23,9150.07,2111.41,15,13,325,0,BD,1,1,2,835.99,0,0
17,7,AB,0.5,CC,43,1187,5365.17,319.93,10045.88,16,0,590,1,BD,1,0,12,835.99,0,0
6,1,AE,0.89,CD,18,1140,849.84,28365.9,2179.99,4,2,597,1,BB,1,1,26,835.99,0,0
14,5,AE,0.66,CB,38,1173,282.91,4773.94,27842.79,13,5,300,1,BA,1,1,16,835.99,0,0
8,7,AA,0.46,CA,54,1147,9665.94,5916.46,1134.62,14,8,746,0,BF,1,0,15,835.99,0,0
26,5,AB,0.19,CE,33,1179,508.21,778.58,2269.98,15,13,828,0,BA,1,0,35,835.99,0,0
4,1,AB,0.13,CD,46,1173,1600.27,1471.11,8569.66,15,14,780,1,BA,0,1,29,835.99,0,0
2,5,AC,0.39,CG,41,1130,1042.81,298.0,1512.84,8,6,446,0,BA,1,1,30,835.99,0,0
0,6,AD,0.14,CF,56,1107,3608.34,3871.85,5167.83,10,3,508,0,BD,1,1,35,835.99,0,0
16,3,AA,0.14,CC,51,1189,2377.28,2250.24,3151.25,13,5,612,1,BC,1,1,32,835.99,0,0
18,2,AC,0.4,CB,67,1210,4487.89,5644.81,1986.92,7,2,565,1,BC,1,1,20,835.99,0,0
13,1,AD,0.2,CC,79,1173,62.88,17.17,714.45,19,11,347,0,BD,0,1,27,835.99,0,1
29,4,AC,0.45,CG,75,1239,2409.27,984.13,3962.94,2,2,618,1,BD,1,1,16,835.99,0,0
29,3,AD,0.63,CB,73,1259,1613.13,5819.72,1226.84,10,5,797,1,BB,1,1,24,835.99,0,0
18,6,AB,0.57,CF,49,1119,1053.57,3163.46,1356.11,16,14,309,0,BF,1,1,26,835.99,1,1
2,3,AB,0.5,CF,67,1208,2742.24,3873.23,3190.34,19,6,473,1,BF,1,1,10,835.99,0,0
13,1,AD,0.23,CD,33,1185,2033.64,9517.76,797.39,17,9,498,0,BA,1,1,12,835.99,0,1
28,6,AC,0.44,CF,25,1270,1251.91,3654.42,4268.9,14,10,752,1,BE,1,1,2,835.99,0,0
16,6,AC,0.42,CF,39,1119,3093.87,385.51,4931.36,16,0,835,0,BA,0,1,0,835.99,0,0
0,7,AC,0.12,CF,56,1210,2818.67,8601.17,8827.47,8,10,845,0,BE,1,1,33,835.99,0,1
15,2,AA,0.68,CE,70,1213,1198.82,4503.61,10446.76,4,11,796,1,BB,1,1,18,835.99,0,0
24,7,AC,0.53,CG,45,1252,2291.9,2288.7,1099.65,13,3,409,0,BF,1,1,18,835.99,0,0
15,0,AB,0.33,CB,49,1197,150.35,534.46,917.07,0,0,794,1,BC,0,1,25,835.99,0,0
12,5,AB,0.89,CG,35,1163,6331.59,19724.29,1497.29,6,2,606,0,BD,1,1,28,835.99,0,0
23,3,AD,0.84,CC,46,1261,2365.76,93.42,3908.84,11,0,768,1,BC,1,1,14,835.99,0,0
3,3,AB,0.53,CD,66,1196,6565.78,7433.58,10235.21,9,2,504,0,BB,1,1,24,835.99,0,0
17,1,AA,0.73,CG,49,1192,1198.19,9454.74,1220.2,11,0,777,0,BE,1,1,23,835.99,0,0
26,0,AE,0.4,CA,50,1225,5984.41,13461.1,1697.14,14,13,473,1,BB,0,1,18,835.99,0,1
25,6,AC,0.21,CD,68,1215,91.76,4998.12,38698.67,5,12,830,1,BE,1,1,28,835.99,0,0
7,6,AC,0.36,CF,24,1198,3710.02,3988.17,3562.92,18,2,516,0,BF,0,1,23,835.99,0,0
27,6,AE,0.43,CB,49,1281,685.96,7006.64,4392.43,6,6,706,0,BD,0,1,7,835.99,0,0
4,0,AB,0.83,CC,55,1208,4971.11,1533.12,14320.11,4,4,535,1,BE,1,1,17,835.99,0,0
2,3,AE,0.6,CG,26,1225,4348.04,1762.37,6803.15,14,12,461,0,BB,1,1,32,835.99,0,0
7,3,AB,0.68,CF,41,1262,3524.71,2483.98,16974.31,14,12,541,1,BE,1,1,27,835.99,0,1
17,3,AD,0.23,CC,42,1201,491.97,1810.85,1121.73,7,14,376,0,BE,0,1,33,835.99,0,0
17,1,AA,0.49,CA,58,1162,4366.39,142.1,1265.72,2,14,658,0,BB,1,1,4,835.99,0,0
14,6,AA,0.59,CC,65,1201,1536.64,10396.6,1142.04,18,12,830,1,BB,1,1,24,835.99,0,0
22,0,AD,0.39,CE,84,1195,3770.02,1905.83,807.24,6,0,479,1,BB,1,1,18,835.99,0,0
10,0,AB,0.54,CG,73,1165,745.8,2398.72,8647.35,17,14,756,1,BE,1,1,26,835.99,0,1
20,3,AB,0.64,CF,41,1213,479.79,6008.08,17514.3,1,11,708,1,BE,1,1,35,835.99,0,0
16,7,AC,0.63,CD,37,1170,3846.43,376.42,2780.26,6,12,775,1,BB,1,1,27,835.99,0,0
17,6,AA,0.33,CC,22,1200,108.25,4993.11,5447.64,11,7,472,0,BD,1,1,25,835.99,0,0
29,6,AB,0.36,CD,41,1221,1482.1,3271.72,2942.93,2,0,583,0,BA,1,1,21,835.99,0,0
28,7,AE,0.2,CF,81,1224,7036.77,3825.96,2628.15,11,0,815,1,BB,1,1,1,835.99,0,0
10,0,AD,0.73,CG,75,1205,3327.16,7132.26,1621.19,10,6,470,0,BD,1,1,25,835.99,0,0
16,1,AC,0.61,CC,71,1252,1463.17,13713.91,914.49,3,7,666,1,BC,0,1,21,835.99,0,0
23,2,AE,0.86,CG,53,1184,1960.79,8972.19,854.72,0,6,475,1,BF,0,1,8,835.99,0,0
19,0,AE,0.12,CA,78,1238,7729.95,1767.28,11119.02,11,1,491,0,BF,0,1,6,835.99,0,0
24,2,AE,0.11,CF,44,1159,1458.83,1133.58,426.55,13,4,398,1,BF,0,1,22,835.99,0,0
14,1,AE,0.42,CA,58,1264,2225.76,2007.44,5869.88,2,6,651,1,BB,1,1,29,835.99,0,0
23,3,AC,0.46,CE,21,1184,2129.24,3281.06,11654.34,18,1,839,1,BB,1,1,2,835.99,0,0
28,2,AE,0.69,CE,28,1162,2112.12,3574.35,7213.47,12,3,848,1,BD,1,1,2,835.99,0,0
5,5,AA,0.32,CD,41,1215,696.31,1170.7,1359.55,6,2,590,1,BD,0,1,13,835.99,0,0
26,1,AE,0.45,CB,79,1204,10063.81,2893.5,11939.09,17,6,433,0,BD,1,1,30,835.99,0,0
3,1,AE,0.4,CC,69,1184,783.17,17366.17,4585.67,19,6,440,1,BF,1,1,20,835.99,1,0
24,0,AA,0.8,CC,45,1193,8835.7,7334.07,6228.32,13,9,307,0,BF,1,1,14,835.99,0,1
22,2,AA,0.86,CD,30,1213,266.53,4037.94,11372.81,15,1,580,0,BA,1,1,27,835.99,0,0
7,1,AC,0.72,CC,33,1258,2016.87,8187.68,3614.04,7,1,717,0,BC,1,1,15,835.99,0,0
19,2,AB,0.61,CB,24,1158,1383.6,4808.42,1986.87,4,12,336,0,BE,1,1,17,835.99,1,0
25,0,AD,0.26,CC,43,1181,2341.51,218.95,6479.51,4,1,654,1,BA,1,1,5,835.99,0,0
19,6,AC,0.87,CC,83,1150,825.52,2021.21,3269.15,9,3,425,0,BE,0,0,30,835.99,0,0
22,7,AC,0.52,CA,65,1208,4743.03,6812.49,364.74,11,12,348,0,BD,1,1,11,835.99,0,0
13,0,AD,0.65,CA,18,1224,1022.17,15530.88,11843.65,16,8,789,1,BC,1,1,1,835.99,0,0
10,5,AC,0.76,CA,76,1238,1583.21,12677.28,13385.81,4,6,313,1,BC,1,0,18,835.99,1,1
1,7,AA,0.51,CE,29,1130,9748.87,485.36,1309.81,8,6,392,1,BD,0,1,25,835.99,0,0
11,7,AA,0.37,CC,23,1199,487.13,3642.76,1025.65,16,2,389,1,BA,0,1,0,835.99,0,0
24,4,AD,0.75,CF,25,1145,1703.35,2297.05,8710.19,5,8,736,1,BE,1,1,1,835.99,0,0
4,6,AA,0.9,CG,62,1159,7159.22,98.7,21367.14,0,1,400,0,BD,1,1,8,835.99,0,0
15,4,AE,0.15,CE,76,1171,142.39,6673.74,9810.43,10,6,479,1,BE,1,1,33,835.99,0,0
2,5,AB,0.7,CE,61,1171,446.95,3832.88,6038.57,18,10,832,1,BC,1,1,18,835.99,0,0
1,3,AC,0.27,CB,35,1158,2364.78,3130.49,8206.71,16,7,526,0,BC,1,1,35,835.99,0,0
3,3,AE,0.26,CF,27,1185,4017.5,34015.73,8663.73,7,14,429,1,BB,1,1,7,835.99,0,0
5,0,AB,0.4,CE,26,1173,8838.33,437.88,2442.81,0,13,387,0,BC,1,1,34,835.99,0,0
22,3,AB,0.62,CB,41,1223,1391.96,573.89,8760.3,19,3,712,1,BC,1,1,1,835.99,0,0
3,5,AB,0.75,CB,34,1107,2595.72,2953.11,2141.93,1,9,343,1,BB,0,1,5,835.99,0,0
15,0,AD,0.12,CF,71,1205,1789.23,3490.39,6443.37,19,9,658,0,BE,1,1,19,835.99,0,1
0,7,AE,0.24,CD,19,1124,5124.18,3555.7,12642.09,16,1,701,1,BD,1,1,20,835.99,0,0
19,5,AB,0.31,CD,50,1205,5641.69,12.74,987.37,14,10,370,0,BC,1,1,3,835.99,0,0
15,5,AB,0.43,CF,53,1158,3544.28,5186.19,9530.89,2,13,424,0,BB,1,1,18,835.99,0,0
3,3,AB,0.2,CF,59,1194,2400.26,6108.55,2290.21,3,1,684,1,BD,0,1,26,835.99,0,0
2,3,AB,0.68,CA,75,1187,4143.91,14527.55,386.16,17,3,659,1,BD,1,1,20,835.99,0,0
10,4,AA,0.22,CC,77,1236,426.63,1299.72,4611.41,10,12,464,1,BE,1,1,11,835.99,0,0
12,4,AD,0.45,CG,42,1186,878.93,2987.58,4397.28,4,1,354,1,BF,1,1,22,835.99,0,0
29,7,AB,0.8,CF,45,1166,4312.7,1072.85,19438.43,6,5,811,1,BA,1,1,23,835.99,0,0
12,6,AB,0.7,CG,84,1236,3436.65,12336.09,1346.75,18,6,613,1,BF,0,1,12,835.99,0,0
16,6,AC,0.82,CE,59,1194,13471.12,2391.11,1222.53,5,5,540,1,BE,1,1,16,835.99,0,0
24,1,AC,0.27,CE,64,1208,327.43,1746.4,2060.86,13,11,805,1,BC,1,1,18,835.99,0,0
21,6,AD,0.51,CB,71,1203,662.22,723.57,20514.59,17,3,686,1,BE,1,1,35,835.99,0,0
18,6,AC,0.52,CE,33,1173,1343.68,7794.41,3183.18,9,11,423,1,BC,1,1,35,835.99,0,1
27,0,AE,0.6,CG,33,1157,3563.01,3095.99,3359.63,19,0,830,1,BF,0,1,31,835.99,0,0
22,4,AE,0.25,CF,60,1213,979.0,844.97,139.86,18,10,484,0,BE,1,1,34,835.99,1,0
1,0,AE,0.52,CG,36,1173,820.84,2899.95,10303.53,14,8,700,0,BF,1,1,12,835.99,0,0
4,6,AE,0.85,CD,72,1207,28.52,7775.16,635.48,12,12,561,1,BF,1,1,22,835.99,0,1
18,0,AA,0.52,CE,23,1164,2831.17,909.79,1757.11,6,1,454,0,BB,0,0,3,835.99,0,0
5,4,AB,0.58,CB,66,1162,85.87,8181.19,2376.54,11,10,361,0,BC,1,1,24,835.99,0,0
17,0,AC,0.86,CE,58,1170,6324.78,77.99,10104.39,16,6,715,0,BA,1,1,20,835.99,0,0
27,0,AA,0.77,CA,57,1221,677.89,1923.04,7048.17,5,2,366,0,BF,1,1,32,835.99,0,0
9,6,AB,0.27,CD,22,1232,940.35,808.93,11.27,14,3,666,1,BB,1,1,35,835.99,2,0
22,2,AA,0.88,CE,64,1240,1671.26,818.62,401.03,14,8,443,0,BF,1,1,34,835.99,0,0
21,0,AE,0.37,CG,54,1161,2233.92,5291.02,203.58,9,12,601,0,BE,0,1,15,835.99,0,0
28,1,AC,0.16,CE,49,1225,1045.99,2209.04,4273.98,4,7,764,1,BA,0,1,12,835.99,0,0
8,5,AD,0.86,CE,21,1227,4239.36,8214.0,3201.52,1,3,808,0,BF,1,1,12,835.99,0,0
8,2,AE,0.3,CD,50,1151,1084.61,8075.25,28710.41,2,11,493,0,BE,1,1,35,835.99,0,0
18,1,AB,0.68,CD,35,1164,2842.72,12425.15,468.21,7,5,367,1,BC,0,1,29,835.99,0,0
2,1,AD,0.43,CA,19,1253,5039.99,2693.26,933.65,2,7,825,1,BF,0,1,25,835.99,0,0
9,6,AC,0.43,CB,58,1227,5434.31,5608.39,467.5,17,7,576,0,BC,1,1,27,835.99,0,0
19,0,AD,0.18,CA,64,1224,2006.83,650.18,27580.15,17,13,324,1,BE,1,1,23,835.99,1,1
19,3,AE,0.77,CA,22,1197,924.55,7375.15,2425.22,3,14,539,1,BB,1,1,20,835.99,0,0
21,3,AA,0.24,CF,75,1159,2137.48,2781.13,4709.28,14,13,598,0,BB,1,1,20,835.99,0,0
0,5,AB,0.18,CA,48,1194,9471.28,4815.97,7951.86,6,12,449,0,BC,1,1,11,835.99,0,0
15,2,AD,0.58,CB,27,1202,17.69,20220.72,7094.33,5,3,694,1,BB,1,1,34,835.99,0,0
14,6,AE,0.79,CB,61,1273,2070.0,4816.53,11547.18,13,13,499,0,BB,0,1,31,835.99,0,0
4,2,AE,0.19,CG,45,1159,3109.78,2276.05,2156.75,5,14,599,0,BA,0,1,22,835.99,0,0
12,7,AA,0.47,CF,61,1209,3113.33,3530.78,10873.28,13,11,360,1,BF,1,1,14,835.99,0,0
17,1,AA,0.46,CG,65,1164,2009.92,10458.35,20054.65,18,4,702,1,BB,1,1,6,835.99,0,0
20,2,AD,0.1,CF,40,1196,2324.63,9567.74,1035.99,10,13,735,0,BA,1,1,35,835.99,0,0
10,0,AA,0.64,CE,67,1169,79.09,6498.46,4655.24,4,5,636,0,BD,1,1,25,835.99,0,0
14,2,AC,0.49,CF,61,1205,2369.45,2362.3,1245.56,8,2,518,0,BB,0,1,9,835.99,0,0
22,0,AB,0.45,CE,79,1176,6764.41,8719.23,419.42,11,6,633,1,BB,1,1,7,835.99,0,0
2,4,AA,0.62,CD,28,1212,3189.86,259.43,4360.77,6,2,357,1,BD,1,0,2,835.99,0,0
29,3,AD,0.23,CF,69,1142,888.55,4354.79,1442.6,16,6,828,1,BB,1,1,19,835.99,0,0
11,6,AB,0.24,CG,39,1278,4071.7,5014.46,5201.32,9,7,490,1,BD,1,1,34,835.99,0,0
28,6,AA,0.89,CD,60,1255,228.57,5745.24,7648.93,9,10,522,1,BE,1,1,25,835.99,0,0
25,2,AD,0.28,CG,69,1196,6680.49,1382.33,2664.78,17,4,687,1,BE,1,1,25,835.99,0,0
28,0,AE,0.82,CE,84,1196,7375.48,1756.91,7299.36,8,7,539,1,BF,1,0,31,835.99,0,0
4,5,AB,0.39,CC,19,1153,3763.04,5236.73,783.76,5,12,409,0,BB,0,1,4,835.99,0,0
25,7,AE,0.68,CC,68,1175,1605.19,477.41,18.47,18,0,663,0,BA,0,1,0,835.99,0,0
20,6,AA,0.34,CB,70,1248,2706.47,7713.45,7740.43,18,14,377,1,BE,1,1,9,835.99,0,0
17,7,AA,0.34,CF,55,1203,1167.34,6249.02,5034.53,8,8,436,0,BC,0,1,6,835.99,0,0
25,7,AB,0.57,CB,34,1153,3851.46,3164.72,4271.66,10,8,736,1,BC,1,1,27,835.99,0,0
6,2,AE,0.85,CB,35,1200,3039.55,7531.64,11338.36,14,6,666,0,BC,0,1,4,835.99,0,0
4,3,AE,0.13,CE,26,1164,1637.01,965.28,8111.75,0,4,727,0,BC,0,1,16,835.99,0,0
9,2,AB,0.65,CG,74,1266,2280.27,17179.07,1851.59,5,0,745,1,BE,1,1,25,835.99,0,0
10,5,AB,0.38,CD,37,1201,4227.56,3412.35,1334.86,1,0,425,1,BB,0,1,9,835.99,0,0
11,6,AA,0.39,CE,83,1235,8114.1,26197.41,12750.82,14,9,808,0,BC,0,1,0,835.99,0,0
8,6,AB,0.17,CG,84,1166,265.84,1819.06,5491.71,5,9,736,1,BB,0,1,16,835.99,0,0
12,1,AA,0.53,CB,25,1231,3880.46,1838.53,2619.97,8,11,558,1,BE,1,1,16,835.99,0,0
5,4,AE,0.9,CC,55,1201,898.4,3748.24,13675.28,8,10,830,1,BB,1,1,34,835.99,0,0
8,4,AB,0.15,CF,24,1154,835.62,3477.44,1550.55,18,5,716,0,BD,0,1,30,835.99,0,0
16,1,AC,0.54,CE,30,1272,954.5,8513.14,2564.05,5,11,579,1,BB,0,1,10,835.99,0,0
14,0,AE,0.38,CD,75,1216,850.47,2503.9,6165.26,3,7,536,0,BF,1,1,21,835.99,1,0
27,2,AE,0.72,CA,67,1240,4927.23,627.45,1746.3,12,9,567,1,BD,0,1,11,835.99,0,0
28,4,AD,0.53,CB,35,1270,1553.89,1505.15,5214.11,4,0,795,1,BC,1,1,1,835.99,0,0
20,0,AA,0.22,CE,56,1162,1619.01,647.48,8.32,13,3,707,1,BB,1,1,26,835.99,2,0
3,2,AA,0.66,CB,82,1126,1433.95,4027.53,698.78,6,4,376,1,BF,1,1,25,835.99,0,0
3,0,AB,0.19,CG,30,1247,564.76,8615.1,8697.76,6,7,697,1,BF,0,1,14,835.99,0,0
4,2,AC,0.55,CG,21,1193,5280.1,2895.87,19559.21,15,5,714,0,BD,0,1,29,835.99,0,0
26,5,AE,0.48,CF,39,1216,380.98,2757.84,6020.62,3,8,444,0,BA,0,1,26,835.99,0,0
18,0,AD,0.54,CC,64,1254,13191.46,634.24,2598.99,10,13,739,1,BA,0,1,4,835.99,0,0
2,4,AC,0.24,CD,50,1187,368.92,12448.62,20734.81,11,14,631,1,BA,0,1,25,835.99,0,0
12,5,AC,0.34,CG,78,1211,1602.86,3786.62,900.19,15,12,463,0,BC,1,1,4,835.99,1,0
27,0,AA,0.58,CB,50,1207,1129.47,11979.86,3066.01,18,1,665,1,BA,0,0,18,835.99,0,0
28,1,AA,0.87,CG,38,1189,5443.17,3721.83,4504.83,11,11,584,0,BE,1,1,9,835.99,0,0
22,1,AA,0.11,CC,60,1204,4153.07,6164.0,2262.25,2,12,567,0,BA,1,1,6,835.99,0,0
18,0,AE,0.54,CA,41,1208,6090.84,4505.88,5726.25,12,0,770,1,BA,0,1,14,835.99,0,0
12,1,AE,0.19,CA,39,1200,603.58,111.17,4826.3,9,11,500,1,BD,1,1,2,835.99,0,0
2,7,AA,0.58,CC,48,1287,358.95,7837.34,1679.07,3,3,405,1,BC,1,1,35,835.99,1,1
22,7,AB,0.86,CE,22,1189,3892.97,2268.55,1908.24,12,0,802,1,BD,0,1,8,835.99,0,0
25,2,AE,0.73,CE,82,1225,3602.05,2047.22,8064.63,9,13,664,0,BD,1,1,9,835.99,0,0
28,1,AB,0.72,CG,76,1219,6032.54,7506.67,10323.8,19,8,490,0,BD,1,1,3,835.99,0,1
25,2,AB,0.61,CC,78,1187,1590.07,5213.61,10430.78,5,5,629,0,BB,1,1,17,835.99,0,0
26,2,AB,0.1,CD,67,1212,1234.84,592.31,3347.93,0,8,749,0,BF,1,0,6,835.99,0,0
15,5,AA,0.65,CE,41,1236,4173.71,5765.81,8998.89,9,11,814,1,BD,1,1,30,835.99,0,1
12,1,AD,0.68,CB,51,1152,7131.36,1657.54,5264.61,12,6,637,1,BB,0,1,32,835.99,0,0
18,0,AD,0.32,CG,54,1188,1532.2,1225.19,1903.21,13,2,418,1,BE,1,1,26,835.99,0,0
5,5,AD,0.75,CC,63,1157,2365.33,2386.66,124.12,11,0,358,1,BD,0,1,4,835.99,0,0
7,6,AD,0.77,CA,53,1256,1499.28,3749.89,7236.77,5,5,595,1,BC,0,1,3,835.99,0,0
23,4,AA,0.16,CE,29,1181,1685.42,2622.8,1493.28,0,2,342,1,BF,0,0,18,835.99,0,0
3,4,AD,0.56,CA,74,1176,7724.41,1708.59,8719.78,7,3,325,0,BF,1,1,28,835.99,1,1
8,1,AB,0.14,CA,42,1210,8778.1,12287.54,23008.73,10,9,783,1,BD,1,1,33,835.99,0,1
24,1,AA,0.25,CC,41,1181,7299.61,16964.17,24054.99,11,10,733,0,BC,1,1,0,835.99,0,0
1,3,AD,0.17,CD,45,1184,1541.02,789.12,10126.89,5,10,583,1,BA,0,0,3,835.99,0,0
22,6,AB,0.19,CE,52,1239,7255.71,4269.36,1241.42,8,3,326,1,BF,0,1,31,835.99,0,1
7,6,AD,0.76,CE,49,1212,2523.2,2614.61,6021.8,16,12,361,0,BA,0,1,0,835.99,0,1
11,4,AB,0.75,CD,28,1157,994.17,3875.96,2965.56,13,2,415,1,BB,1,1,26,835.99,0,0
8,3,AD,0.88,CB,76,1186,1757.69,1608.98,11407.4,10,6,640,1,BC,1,1,19,835.99,0,0
10,1,AC,0.22,CG,80,1230,5644.7,739.3,26984.18,17,7,574,1,BF,1,1,30,835.99,0,0
19,3,AD,0.64,CF,36,1187,5443.87,9320.52,12512.66,13,6,400,1,BD,0,0,9,835.99,0,0
18,4,AD,0.25,CF,81,1164,437.05,6385.44,2070.56,2,4,309,0,BE,1,1,7,835.99,0,0
6,7,AD,0.68,CF,21,1174,936.95,11201.63,782.52,1,8,554,1,BB,1,1,14,835.99,0,0
29,6,AB,0.5,CF,63,1219,1423.14,7353.43,12384.38,11,13,366,1,BA,0,1,5,835.99,0,0
2,7,AB,0.83,CD,67,1252,3705.04,887.92,11416.68,7,9,357,1,BE,1,1,2,835.99,0,0
26,0,AA,0.86,CD,54,1151,8217.63,2527.24,10421.46,10,9,623,0,BA,1,1,19,835.99,0,0
7,3,AA,0.8,CF,44,1161,2837.77,901.28,821.39,12,8,439,1,BB,1,1,32,835.99,0,0
