student_id,career_label,cgpa,tenth_percentage,twelfth_percentage,aptitude_quant,aptitude_logical,aptitude_verbal,aptitude_technical,aptitude_total,num_projects,project_complexity,num_certifications,cert_relevance,interest_match,domain_match,skill_python,skill_java,skill_c,skill_cpp,skill_javascript,skill_typescript,skill_html,skill_css,skill_react,skill_nextjs,skill_nodejs,skill_fastapi,skill_restapi,skill_sql,skill_mysql,skill_postgresql,skill_mongodb,skill_pandas,skill_numpy,skill_statistics,skill_powerbi,skill_tableau,skill_sklearn,skill_tensorflow,skill_pytorch,skill_machine_learning,skill_deep_learning,skill_aws,skill_gcp,skill_azure,skill_docker,skill_kubernetes,skill_git,skill_linux,skill_dsa
922,Data Analyst,7.9,78.1,56.8,57.5,88.8,77.7,71.7,73.9,1,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,3,3,1,0,0,0,1,0,0,1,0,0,0,2,0,0
923,Data Analyst,7.35,80.6,81.4,64.2,66.5,61.7,82.8,68.8,2,2,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0
924,Data Analyst,7.5,70.9,64.7,61.5,100.0,70.6,91.3,82.6,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,2,1,2,1,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0
925,Data Analyst,8.63,97.5,77.9,99.6,56.6,75.9,70.2,75.6,0,3,1,1,1,1,2,2,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,3,2,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0
926,Data Analyst,7.16,73.8,65.7,52.1,61.6,65.9,87.4,66.8,3,3,2,1,1,0,3,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,1,0,3,2,0,0,0,0,0,0,3,0,0,2,2,0,1,0,0
927,Data Analyst,6.87,78.5,79.8,59.6,89.0,72.4,94.0,78.8,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,3,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0
928,Data Analyst,7.71,90.0,81.6,62.4,68.3,63.1,55.4,62.3,3,1,1,1,1,1,1,0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,2,3,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2
929,Data Analyst,7.97,80.3,88.5,70.4,70.1,71.0,80.8,73.1,2,1,2,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,1,3,1,0,2,2,2,3,3,3,0,0,0,0,0,0,2,0,0,0,1,0,0
930,Data Analyst,6.75,85.6,94.4,62.8,80.9,76.3,83.4,75.8,2,1,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0
931,Data Analyst,6.92,68.3,72.5,74.0,60.7,69.4,93.2,74.3,1,2,2,1,1,1,3,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
932,Data Analyst,7.41,52.9,75.7,63.4,67.7,66.4,77.4,68.7,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,2,3,1,0,0,1,0,0,0,0,0,2,0,0,0,1
933,Data Analyst,6.39,73.8,94.5,58.3,48.0,54.0,77.7,59.5,2,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,2,2,3,2,0,0,0,0,0,0,1,0,0,2,1,0,0
934,Data Analyst,8.15,76.7,86.4,69.5,55.4,58.9,60.7,61.1,2,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,Data Analyst,9.3,78.9,73.4,52.1,89.7,68.6,74.7,71.3,3,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
936,Data Analyst,8.24,95.5,67.9,74.2,50.4,59.2,74.5,64.6,4,2,2,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,3,3,1,3,2,0,0,0,0,1,0,0,0,0,0,2,0,0
937,Data Analyst,7.35,86.3,70.9,83.2,82.7,43.0,74.3,70.8,2,2,2,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
938,Data Analyst,8.66,89.7,69.4,82.8,62.9,61.8,88.3,74.0,2,2,1,1,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,1,3,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0
939,Data Analyst,7.73,78.8,75.0,73.0,65.0,71.9,65.2,68.8,3,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,1,0,0,3,0,0,0,0,0,1,0,1,0,2,0,0,0
940,Data Analyst,6.37,84.2,82.1,91.4,64.9,78.6,68.4,75.8,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,3,2,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0
941,Data Analyst,7.87,61.8,78.2,78.9,62.6,81.5,77.8,75.2,1,2,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
942,Data Analyst,8.42,81.6,83.6,87.2,95.8,58.8,79.6,80.3,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0
943,Data Analyst,6.49,73.3,74.7,76.9,84.7,60.6,80.6,75.7,2,2,2,1,1,1,2,1,2,0,0,0,0,1,0,0,0,0,0,3,0,1,0,2,0,2,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0
944,Data Analyst,8.28,80.6,91.5,82.0,64.8,51.9,63.5,65.6,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,3,0,2,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0
945,Data Analyst,7.38,84.4,77.4,74.0,72.3,57.0,90.2,73.4,2,2,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,3,3,1,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0
946,Data Analyst,9.23,78.7,68.3,90.9,72.1,56.9,89.7,77.4,1,3,2,0,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,1,3,2,2,0,0,1,0,0,0,0,0,1,0,1,1,0
947,Data Analyst,9.01,68.1,79.7,75.2,81.4,70.1,70.3,74.2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,2,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
948,Data Analyst,7.28,66.0,71.9,77.5,78.0,75.3,79.5,77.6,3,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,3,2,3,0,2,1,0,0,0,0,0,0,2,1,2,0
949,Data Analyst,7.78,70.5,64.9,62.3,78.9,75.2,71.4,71.9,2,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0
950,Data Analyst,7.67,83.0,66.2,77.4,69.9,87.8,63.8,74.7,1,3,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,1,2,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0
951,Data Analyst,7.34,75.9,74.2,81.2,67.0,70.2,82.6,75.2,2,3,1,1,1,1,3,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,1,0,3,0,3,1,0,2,1,1,0,0,0,0,0,0,2,0
952,Data Analyst,7.43,82.4,79.6,77.1,79.5,80.2,78.0,78.7,4,1,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,1,2,3,3,3,0,0,1,1,0,0,0,0,2,1,0,0,0,0
953,Data Analyst,6.41,77.0,70.3,80.1,68.9,41.3,64.9,63.8,3,3,2,0,1,1,2,1,2,0,0,0,0,0,0,0,2,0,0,2,2,0,1,3,2,3,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0
954,Data Analyst,6.48,86.9,81.7,59.9,67.8,95.3,72.0,73.8,3,3,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,3,1,2,3,0,0,1,0,2,0,0,1,1,1,0,0,0,0
955,Data Analyst,8.98,86.0,60.4,66.5,88.1,60.6,77.3,73.1,2,2,0,0,1,1,2,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,2,3,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0
956,Data Analyst,7.04,76.7,84.6,79.4,64.1,54.6,74.5,68.2,2,2,3,1,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
957,Data Analyst,7.46,73.7,66.5,66.6,72.2,64.4,68.7,68.0,4,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,3,3,3,2,0,0,0,0,1,0,0,1,0,1,0,1,0
958,Data Analyst,7.26,74.6,78.3,81.9,72.5,71.4,79.8,76.4,4,2,3,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
959,Data Analyst,6.04,69.7,84.9,58.6,86.1,64.8,76.1,71.4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,2,2,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0
960,Data Analyst,6.5,89.1,54.4,76.3,84.0,71.0,66.6,74.5,2,3,1,1,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1
961,Data Analyst,7.63,79.9,93.9,81.5,60.7,61.1,70.8,68.5,1,3,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,3,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
962,Data Analyst,8.99,85.3,75.8,78.4,56.0,80.0,89.8,76.0,1,2,2,1,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
963,Data Analyst,7.98,80.9,61.8,86.7,69.9,74.1,80.7,77.9,2,1,1,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
964,Data Analyst,6.25,76.2,67.0,76.5,57.9,73.9,70.1,69.6,3,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0
965,Data Analyst,7.51,88.4,58.7,87.4,58.4,70.0,77.2,73.2,1,2,2,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,3,2,1,2,0,2,1,2,0,1,0,0,0,1,0,0,0
966,Data Analyst,7.49,87.3,70.6,72.2,53.3,60.0,98.4,71.0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,2,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0
967,Data Analyst,9.31,86.8,78.4,79.6,86.3,62.5,72.6,75.2,3,3,1,1,1,1,3,1,2,0,0,1,1,0,0,2,2,0,0,3,1,0,1,3,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
968,Data Analyst,6.48,79.4,88.8,81.0,95.9,78.5,74.6,82.5,2,2,2,1,1,1,1,0,0,0,1,0,1,0,0,0,2,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0
969,Data Analyst,7.77,84.3,87.5,83.8,80.0,65.7,84.1,78.4,2,2,1,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,2,2,0,0,3,0,0,3,3,0,0,0,1,0,2,1,0,1,0,0,2,0,0
970,Data Analyst,7.4,86.3,77.9,58.0,79.6,52.8,53.6,61.0,2,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,3,0,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0
971,Data Analyst,7.5,85.0,85.3,80.2,61.0,80.5,82.9,76.2,2,3,3,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
972,Data Analyst,8.42,83.8,85.7,75.0,67.9,72.0,58.9,68.5,3,1,3,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
973,Data Analyst,6.16,70.2,90.6,79.4,94.2,48.1,52.2,68.5,3,1,2,1,0,1,1,0,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,3,2,2,2,2,0,0,2,0,2,2,0,0,0,0,0,0,1
974,Data Analyst,9.49,72.0,88.1,67.7,77.5,68.3,71.2,71.2,2,3,2,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,3,0,0,1,0,0,1,0,0,2,0,0,1,0
975,Data Analyst,7.85,85.2,84.5,69.2,87.4,67.4,74.8,74.7,1,1,2,1,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,3,0,0,0,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2
976,Data Analyst,7.35,79.0,73.3,55.5,73.8,73.9,70.6,68.5,3,3,1,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
977,Data Analyst,7.89,87.8,78.7,76.4,86.0,62.1,98.2,80.7,2,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0
978,Data Analyst,7.92,72.8,73.0,67.4,80.8,77.6,61.2,71.8,3,2,2,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Data Analyst,7.65,92.5,64.0,77.7,99.1,83.9,81.2,85.5,2,2,1,1,1,1,3,0,0,0,2,0,0,1,0,0,0,0,2,2,0,0,2,0,2,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0
980,Data Analyst,8.16,81.9,70.7,75.1,96.4,63.1,74.7,77.3,4,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,2,3,3,3,0,1,1,0,0,0,1,0,0,0,1,0,0
981,Data Analyst,6.73,80.9,69.6,53.0,88.0,88.8,53.3,70.8,0,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0
982,Data Analyst,6.02,80.5,73.8,50.3,61.3,75.5,76.7,66.0,1,3,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,3,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1
983,Data Analyst,6.81,90.6,72.7,85.8,61.8,41.1,67.9,64.2,2,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,3,2,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0
984,Data Analyst,8.4,100.0,78.6,73.2,72.1,66.1,72.2,70.9,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0
985,Data Analyst,7.97,75.9,79.8,89.5,66.2,60.2,86.3,75.5,2,1,0,0,1,0,2,0,0,0,1,0,1,0,2,0,0,0,0,3,0,0,0,3,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
986,Data Analyst,7.17,97.4,89.7,75.4,70.5,91.4,78.4,78.9,3,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,2,2,0,0,0,0,0,1,0,0,0,0,3,0,1
987,Data Analyst,7.74,88.8,75.5,70.8,86.3,61.8,67.9,71.7,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,2,2,3,3,3,0,1,0,2,0,0,0,0,0,0,1,0
988,Data Analyst,6.99,67.1,87.0,78.4,70.3,55.9,76.4,70.2,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0
989,Data Analyst,8.52,81.4,68.2,84.0,79.2,79.1,72.9,78.8,1,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,3,2,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0
990,Data Analyst,9.15,73.6,92.1,62.8,87.4,78.4,88.9,79.4,4,3,2,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
991,Data Analyst,6.04,77.8,69.8,73.2,89.2,82.2,70.7,78.8,2,2,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,2
992,Data Analyst,8.48,72.5,85.6,69.2,80.3,88.5,74.0,78.0,1,1,1,1,1,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
993,Data Analyst,8.15,76.4,88.8,71.3,59.2,79.5,70.1,70.0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
994,Data Analyst,7.11,71.8,76.9,75.7,74.5,68.5,72.3,72.8,2,2,2,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,3,0,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1
995,Data Analyst,8.65,80.0,65.3,75.9,73.6,78.5,93.6,80.4,2,1,1,0,1,1,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
996,Data Analyst,6.98,78.7,83.8,68.9,49.0,78.2,74.6,67.7,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,3,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
997,Data Analyst,6.51,84.1,70.5,58.8,58.6,71.7,74.8,66.0,2,2,0,0,1,1,0,0,0,0,2,0,1,0,0,2,0,0,0,3,0,0,0,3,0,3,1,0,1,1,1,3,1,0,0,0,0,0,1,0,0
998,Data Analyst,7.17,77.6,75.3,90.2,85.1,75.9,63.6,78.7,4,2,0,0,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0,2,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
999,Data Analyst,6.46,91.5,89.2,57.3,89.6,66.1,79.0,73.0,4,2,2,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,2,1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1000,Data Analyst,7.55,80.2,86.5,75.1,79.2,62.1,69.3,71.4,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2,1,1,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2
1001,Data Analyst,8.84,70.2,79.4,81.2,80.9,72.5,55.8,72.6,2,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,1,2,2,2,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0
1002,Data Analyst,7.79,82.6,74.6,60.7,78.2,67.0,83.7,72.4,1,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1003,Data Analyst,6.4,81.2,82.0,76.8,85.1,65.4,84.7,78.0,2,2,2,0,1,1,2,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,1,3,2,3,2,0,0,0,1,0,2,0,0,0,1,0,1,0,0
1004,Data Analyst,6.29,77.1,86.2,63.9,89.7,53.5,63.4,67.6,2,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,3,2,0,0,1,0,0,1,0,0,0,2,0,0,0
1005,Data Analyst,7.21,86.5,77.9,52.7,82.1,84.1,76.0,73.7,3,2,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1006,Data Analyst,7.31,92.7,81.6,79.9,78.6,52.8,86.1,74.3,2,3,3,1,1,1,1,0,2,1,0,0,0,0,0,1,2,0,0,2,0,0,0,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1007,Data Analyst,6.93,80.0,62.9,94.5,63.6,57.0,44.6,64.9,3,3,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0
1008,Data Analyst,8.23,73.0,83.9,62.9,75.4,79.1,74.3,72.9,4,3,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,3,2,0,2,0,0,2,0,0,0,0,0,2,0,1,0,1
1009,Data Analyst,5.75,86.5,72.3,82.2,59.0,68.3,71.8,70.3,2,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1010,Data Analyst,7.03,80.3,78.2,54.5,59.0,55.0,59.3,57.0,2,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,Data Analyst,7.21,91.3,84.2,71.1,63.9,72.9,73.2,70.3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,2,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0
1012,Data Analyst,7.83,69.4,80.7,81.0,93.0,54.0,68.1,74.0,0,3,1,1,1,1,1,1,0,0,0,0,1,0,0,0,2,0,2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0
1013,Data Analyst,8.6,78.0,80.9,66.6,78.6,73.8,85.6,76.2,2,2,1,1,0,1,2,0,1,0,1,0,2,0,1,0,0,0,0,1,0,1,0,1,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1014,Data Analyst,8.41,86.4,78.4,92.3,80.0,65.8,66.3,76.1,4,2,2,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,Data Analyst,7.47,91.7,95.5,64.8,75.5,67.2,71.7,69.8,3,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1016,Data Analyst,7.37,87.3,80.1,83.1,75.7,63.9,78.0,75.2,2,3,1,1,1,1,3,0,0,1,0,1,0,0,0,0,0,2,0,3,0,0,1,1,0,3,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0
1017,Data Analyst,8.34,79.8,74.2,73.0,76.3,82.8,64.4,74.1,1,2,1,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1018,Data Analyst,7.08,78.5,76.0,61.9,86.3,66.5,72.1,71.7,3,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,2,3,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0
1019,Data Analyst,7.95,88.6,64.8,66.3,64.9,60.3,64.0,63.9,0,2,2,1,1,0,3,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0
1020,Data Analyst,7.19,76.2,74.5,63.0,56.0,58.6,52.8,57.6,4,2,3,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
1021,Data Analyst,6.62,72.0,88.8,73.6,67.8,53.1,74.3,67.2,3,3,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,1,3,3,2,0,0,0,0,1,2,0,1,0,0,0,0,0
1022,Data Analyst,5.32,82.5,90.1,75.6,75.3,63.8,80.1,73.7,2,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,3,0,2,3,3,0,0,1,1,2,0,0,1,0,0,0,0,0
1023,Data Analyst,7.13,79.0,68.4,100.0,97.1,53.3,71.1,85.1,1,2,0,0,0,1,2,1,0,0,0,0,1,0,1,2,0,0,0,3,0,0,0,3,2,2,3,3,0,0,0,0,0,0,1,0,0,3,0,0,0
1024,Data Analyst,7.36,83.7,69.6,69.3,63.6,64.2,70.2,66.8,2,2,1,1,1,0,1,0,0,1,0,0,2,0,0,1,1,0,0,2,0,0,0,3,1,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1025,Data Analyst,6.95,73.1,98.9,91.3,91.0,68.8,89.4,85.1,3,1,1,1,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,2,1,2,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1026,Data Analyst,8.22,75.5,82.2,77.3,80.1,71.2,74.7,75.8,3,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,3,3,2,2,1,0,0,0,0,0,2,0,1,0,0,0
1027,Data Analyst,6.54,71.1,74.7,73.5,62.2,95.3,83.6,78.7,1,2,2,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,2,3,0,0,0,2,3,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0
1028,Data Analyst,6.52,85.9,66.6,86.7,70.4,76.8,87.0,80.2,2,1,2,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3,3,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1029,Data Analyst,8.28,78.8,84.0,80.2,77.5,68.9,68.6,73.8,1,3,2,1,0,1,2,1,0,0,0,2,0,1,0,0,0,0,0,3,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1030,Data Analyst,6.21,83.8,65.4,72.4,67.6,67.2,89.2,74.1,2,2,1,1,1,1,3,0,1,0,0,0,0,0,0,1,0,0,1,3,0,1,0,2,3,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1031,Data Analyst,5.33,73.9,63.8,66.0,64.3,67.1,89.5,71.7,3,1,2,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,3,2,2,2,1,0,0,0,0,0,2,0,2,1,0,0,0,1
